year,code,pop,gdp,life,cell,imports,exports
1965,MHL,0.02,,,0,,
1965,MKD,1.59,,63.6,0,,
1965,MLI,5.57,,29.5,0,42.7,15.5
1965,MLT,0.32,,70,0,95.49,23.6
1965,MMR,24.26,,47,0,241.9,212.2
1965,MNE,0.53,,67,,,
1965,MNG,1.11,,52.5,0,,
1965,MNP,0.01,,,0,,
1965,MOZ,8.04,,37.2,0,172.7,107.3
1965,MRT,0.99,0.17,46.6,0,,
1965,MUS,0.75,,62.4,0,75,65.8
1965,MWI,4.13,0.23,38.9,0,60.3,
1965,MYS,9.53,2.96,62.2,0,,
1965,NAM,0.72,,49.9,0,,
1965,NCL,0.09,0.16,60.8,0,75.9,65.1
1965,NER,3.91,0.67,35.4,0,37.2,25.2
1965,NGA,50.13,5.87,39.1,0,766.4,749.9
1965,NIC,2.07,0.57,50.3,0,160.2,149
1965,NLD,12.29,21,73.6,0,7446,6356.1
1965,NOR,3.72,8.06,73.7,0,2203.1,1439.3
1965,NPL,10.97,0.74,37.5,0,,
1965,NRU,0.01,,,0,,
1965,NZL,2.63,5.65,71.2,0,1052.04,995.5
1965,OMN,0.63,0.06,46.7,0,,
1965,PAK,50.92,5.88,49.5,0,1035,523.7
1965,PAN,1.31,0.85,63.3,0,206.14,62.8
1965,PER,11.71,5.17,50.2,0,728.9,667.6
1965,PHL,30.91,5.78,59.4,0,879.8,763.1
1965,PLW,0.01,,,,,
1965,PNG,2.49,0.34,44.9,0,98.9,53.3
1965,POL,31.44,,69.4,0,,
1965,PRI,2.59,2.88,69.9,0,,
1965,PRK,12.55,,54.3,0,,
1965,PRT,9,4.69,65,0,919.5,575.6
1965,PRY,2.17,0.44,64.8,0,52.1,57.3
1965,PSE,,,,,,
1965,PYF,0.09,0.18,58.2,0,,
1965,QAT,0.07,,64.8,0,,
1965,ROU,19.03,,67.7,0,1182.79,1098.42
1965,RUS,126.74,,67.7,0,,
1965,RWA,3.24,0.15,43.6,0,10.1,7
1965,SAU,4.84,,48.4,,376.3,1316.2
1965,SDN,8.77,1.68,50.3,0,207.9,195.1
1965,SEN,3.68,1.21,38.4,0,163.8,127.4
1965,SGP,1.89,0.97,67.1,0,,
1965,SLB,0.14,,51.7,0,,
1965,SLE,2.51,0.36,31.6,0,107.4,82.1
1965,SLV,3.2,0.88,52.9,0,199.8,188.4
1965,SMR,0.02,,,,,
1965,SOM,3.07,,39,0,49.3,
1965,SRB,,,,,,
1965,SSD,3.13,,33.8,,,
1965,STP,0.06,,53.1,0,,
1965,SUR,0.33,0.15,61.5,0,94,56.8
1965,SVK,4.37,,70.6,0,,
1965,SVN,1.65,,68.4,0,,
1965,SWE,7.73,23.26,73.9,0,4362.9,3961.3
1965,SWZ,0.37,0.07,45.8,0,,
1965,SXM,,,,,,
1965,SYC,0.05,0.02,,0,,
1965,SYR,5.37,1.47,55.1,0,212.3,168.7
1965,TCA,0.01,,,0,,
1965,TCD,3.31,0.42,39.3,0,30.9,27.1
1965,TGO,1.71,0.19,43.5,0,44.9,26.9
1965,THA,31.82,4.39,57.1,0,717.9,490.9
1965,TJK,2.49,,58.3,0,,
1965,TKM,1.89,,56.6,0,,
1965,TLS,0.52,,36.3,,,
1965,TON,0.07,,63.2,0,,
1965,TTO,0.91,0.74,64.6,0,474.4,401.8
1965,TUN,4.55,0.99,45.8,0,246.1,119.9
1965,TUR,30.97,11.97,49,0,575.6,454.2
1965,TUV,0.01,,,0,,
1965,TZA,11.63,,45,0,139.4,177
1965,UGA,7.99,0.88,46.9,0,113.4,178.6
1965,UKR,45.26,,69.9,0,,
1965,URY,2.69,1.89,68.5,0,149.9,191.3
1965,USA,194.3,743.7,70.2,0,22912.9,27374.8
1965,UZB,10.12,,60.7,0,,
1965,VCT,0.09,0.02,62.7,0,,
1965,VEN,9.69,8.43,62,0,1453,2759.4
1965,VGB,0.01,,,0,,
1965,VIR,0.04,,67.5,0,,
1965,VNM,37.86,,62,0,161.91,1.42
1965,VUT,0.07,,49.5,0,7.02,9.12
1965,WSM,0.13,,52.3,0,8.9,5.5
1965,XKX,1.08,,,,,
1965,YEM,5.73,,36.6,0,,
1965,ZAF,19.38,11.33,53.9,0,,1673.21
1965,ZMB,3.57,1.08,46.9,0,293.6,531.8
1965,ZWE,4.47,1.31,53.3,0,366.41,435.5
1966,ABW,0.06,,67.8,,,
1966,AFG,10.17,1.4,34.9,,,71.6
1966,AGO,5.78,,35.4,,208.4,220.3
1966,ALB,1.91,,66.1,,,
1966,AND,0.02,,,,,
1966,ARE,0.16,,58.3,,,
1966,ARG,22.49,28.63,65.6,,1124.6,1592.9
1966,ARM,2.28,,68.6,,,
1966,ASM,0.02,,,,,
1966,ATG,0.06,,64.5,,,
1966,AUS,11.65,27.27,70.8,,3565.1,3169.5
1966,AUT,7.32,10.89,70,,2326.4,1682.6
1966,AZE,4.72,,62.3,,,
1966,BDI,3.17,0.17,43.1,,,
1966,BEL,9.53,18.65,70.7,,,
1966,BEN,2.68,0.3,40.1,,33.43,10.68
1966,BFA,5.26,0.43,37.3,,37.4,15.9
1966,BGD,57.16,6.44,48.9,,,
1966,BGR,8.26,,71.2,,,
1966,BHR,0.19,,59.5,,,
1966,BHS,0.15,0.34,64.8,,138.2,21.9
1966,BIH,3.59,,63.9,,,
1966,BLR,8.7,,69.7,,,
1966,BLZ,0.11,0.04,63.4,,27.1,13.98
1966,BMU,0.05,0.13,,,107.1,53.5
1966,BOL,4.12,0.67,44.2,,138.5,150.4
1966,BRA,85.7,27.06,57.3,,1646.7,1741
1966,BRB,0.24,,63.9,,76.9,42.9
1966,BRN,0.11,0.13,65.4,,5.4,
1966,BTN,0.26,,37.3,,,
1966,BWA,0.57,0.05,52.8,,,
1966,CAF,1.67,0.16,39.3,,34.8,30.9
1966,CAN,20.05,60.36,72,,10680.1,9953
1966,CHE,5.92,16.48,72.3,,3947.6,3286.7
1966,CHI,0.12,,71.4,,,
1966,CHL,9.15,7.07,60,,758.61,880.5
1966,CHN,735.4,76.72,51.7,,,
1966,CIV,4.38,1.02,40.7,,257.5,310.6
1966,CMR,5.91,0.85,44.2,,131.1,131.2
1966,COD,17.86,4.53,42.5,,340.8,467.9
1966,COG,1.19,0.22,51.9,,69.1,43
1966,COL,19.28,5.43,59.5,,674.4,507.4
1966,COM,0.21,,43.9,,,
1966,CPV,0.24,,51.3,,,
1966,CRI,1.65,0.65,64.4,,178.1,138.6
1966,CUB,8.12,,67.6,,,
1966,CUW,0.14,,,,,
1966,CYM,0.01,,,,,
1966,CYP,0.59,,71.5,,154.3,78.2
1966,CZE,9.82,,70.4,,,
1966,DEU,76.6,,70.3,,18155,20147
1966,DJI,0.12,,46.7,,,
1966,DMA,0.07,,,,,
1966,DNK,4.8,11.72,72.4,,3000.6,2450.2
1966,DOM,4,0.98,56,,111.71,137.76
1966,DZA,12.9,3.04,48.8,,638.6,621.2
1966,ECU,5.4,2.43,56.2,,174.12,139.72
1966,EGY,31.24,5.28,51,,1069.9,605.9
1966,ERI,1.18,,41.6,,,
1966,ESP,32.28,28.72,71.1,,3593,1254.8
1966,EST,1.31,,69.7,,,
1966,ETH,25.64,,41.7,,161.1,110.6
1966,FIN,4.58,9.21,69.5,,1727.1,1505.5
1966,FJI,0.48,0.15,58.4,,63.5,48.8
1966,FRA,50.33,110.6,71,,11732.8,10704.7
1966,FRO,0.04,,,,28.2,22.5
1966,FSM,0.05,,60,,,
1966,GAB,0.54,0.25,43.2,,66.4,100.7
1966,GBR,54.65,107.09,71.6,,16608.4,14618.6
1966,GEO,3.97,,66.1,,,
1966,GHA,7.94,2.13,48.2,,351.3,268.1
1966,GIB,0.03,,,,,
1966,GIN,3.87,,35.9,,,
1966,GMB,0.42,0.04,34.7,,19.83,17.19
1966,GNB,0.66,,40,,,
1966,GNQ,0.28,0.07,38.5,,,
1966,GRC,8.61,8.46,69.8,,1214.1,406
1966,GRD,0.09,,62.5,,,
1966,GRL,0.04,,,,38,14.9
1966,GTM,5.01,1.39,50,,206.8,226.2
1966,GUM,0.08,,63.9,,,
1966,GUY,0.66,0.23,61.3,,117.9,109.1
1966,HKG,3.63,2.49,69.9,,1746.6,1329.9
1966,HND,2.41,0.55,50.2,,150.2,146.1
1966,HRV,4.31,,66.9,,,
1966,HTI,4.34,0.37,45.5,,35.91,38.36
1966,HUN,10.18,,69.8,,,
1966,IDN,103.03,,52.2,,504.7,662.1
1966,IMN,0.05,,,,,
1966,IND,509.63,45.87,45,,2731.7,1599.4
1966,INX,,,,,,
1966,IRL,2.89,3.1,70.6,,1041.6,685
1966,IRN,25.62,6.79,48.3,,933.6,1308.2
1966,IRQ,8.65,,54.9,,491.5,934.7
1966,ISL,0.2,0.63,73.3,,159.2,140.2
1966,ISR,2.63,3.98,72.3,,838.6,500.3
1966,ITA,52.52,73.65,70.9,,8564.6,8026.4
1966,JAM,1.78,1.1,67.1,,321.3,225.2
1966,JOR,1.27,0.66,57.3,,185.1,28.9
1966,JPN,99.79,105.63,71,,9422.7,9539.8
1966,KAZ,12.13,,60.9,,,
1966,KEN,9.85,1.16,50,,314.8,171.9
1966,KGZ,2.66,,58.7,,,
1966,KHM,6.59,0.91,42.3,,106.9,61.6
1966,KIR,0.05,,52.3,,,
1966,KNA,0.05,0.01,,,,
1966,KOR,29.44,3.93,57.7,,716.4,249.1
1966,KWT,0.52,2.39,64.1,,461.6,
1966,LAO,2.44,,45,,,
1966,LBN,2.14,,65,,532.6,102.3
1966,LBR,1.27,,37,,112.5,151.31
1966,LBY,1.8,,51.6,,404.5,995
1966,LCA,0.1,,61.1,,,
1966,LIE,0.02,,,,,
1966,LKA,11.38,1.75,62.1,,425.9,351.7
1966,LSO,0.94,0.06,48.4,,,
1966,LTU,3.01,,71.5,,,
1966,LUX,0.33,0.97,69.7,,,
1966,LVA,2.28,,70.7,,,
1966,MAC,0.21,,67.5,,50.9,23.8
1966,MAF,0,,,,,
1966,MAR,14.6,2.88,51,,479.1,428.8
1966,MCO,0.02,,,,,
1966,MDA,2.87,,64.2,,,
1966,MDG,5.92,0.9,42.8,,140.9,88.7
1966,MDV,0.11,,41.3,,,
1966,MEX,45.52,24.32,59.8,,1604.1,1222.7
1966,MHL,0.02,,,,,
1966,MKD,1.62,,64.2,,,
1966,MLI,5.64,,30,,37.5,13
1966,MLT,0.32,,70.3,,106.93,28.5
1966,MMR,24.82,,48,,158,184.8
1966,MNE,0.53,,67.6,,,
1966,MNG,1.14,,53.1,,,
1966,MNP,0.01,,,,,
1966,MOZ,8.23,,37.6,,208.4,111.7
1966,MRT,1.02,0.18,47.2,,23,68.7
1966,MUS,0.77,,62.6,,68.9,73.2
1966,MWI,4.24,0.26,39.1,,84.26,38.8
1966,MYS,9.79,3.14,62.7,,,
1966,NAM,0.73,,50.4,,,
1966,NCL,0.09,0.16,61.2,,67.2,77.6
1966,NER,4.03,0.7,35.5,,45,34.8
1966,NGA,51.22,6.37,39.4,,717.6,781.9
1966,NIC,2.13,0.61,51,,181.8,142.2
1966,NLD,12.46,22.87,73.5,,8009.8,6741.1
1966,NOR,3.75,8.7,74,,2402.1,1559.9
1966,NPL,11.17,0.91,38.1,,,
1966,NRU,0.01,,,,,
1966,NZL,2.68,5.86,71.1,,1106.71,1076.5
1966,OMN,0.64,0.07,47.4,,,
1966,PAK,52.26,6.47,50.3,,899.2,596
1966,PAN,1.35,0.93,63.7,,234.3,72.9
1966,PER,12.05,6.11,50.7,,817.2,765.5
1966,PHL,31.86,6.37,59.7,,956.6,838.1
1966,PLW,0.01,,,,,
1966,PNG,2.54,0.39,45.6,,127.1,54.6
1966,POL,31.68,,69.8,,,
1966,PRI,2.62,3.17,70.2,,,
1966,PRK,12.86,,55.4,,,
1966,PRT,8.93,5.14,65.4,,1007.8,626.5
1966,PRY,2.23,0.47,64.9,,57.64,49.39
1966,PSE,,,,,,
1966,PYF,0.1,0.22,58.7,,,
1966,QAT,0.08,,65.6,,,
1966,ROU,19.22,,67.7,,1334.63,1177.41
1966,RUS,127.47,,67.8,,,
1966,RWA,3.32,0.12,43.8,,20,11.8
1966,SAU,5.02,,49.1,,456.9,1519.7
1966,SDN,9.05,1.72,50.7,,222.5,202.7
1966,SEN,3.79,1.25,38.4,,155,148.9
1966,SGP,1.93,1.1,67.3,,,
1966,SLB,0.14,,52.2,,,
